record_id,year,make,model,engine,oil_type,oil_capacity,oil_filter,transmission_fluid,source,additional_specs,verification_status,missing_fields,merge_key
7e3387b90713abeae254794a,2023,Audi,Q3,1.4,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 2/2 same engine/filter family; Oil Capacity: 2/2 same engine/filter family; Oil Plug Torque: 2/2 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q3|14
f983f34958e315e91822ab14,2023,Audi,Q3,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 9/9 same engine/filter family; Oil Capacity: 9/9 same engine/filter family; Oil Plug Torque: 9/9 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q3|turbo2
64c06245b7bc5d091603469a,2023,Audi,Q3 Quattro,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 10/10 same engine/filter family; Oil Capacity: 10/10 same engine/filter family; Oil Plug Torque: 10/10 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q3quattro|turbo2
609151c195ce1e29f7d672e9,2023,Audi,Q5,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 11/11 same engine/filter family; Oil Capacity: 11/11 same engine/filter family; Oil Plug Torque: 11/11 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q5|turbo2
e1625b3e0c5703b63a38f2fc,2023,Audi,Q5 Phev,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 12/12 same engine/filter family; Oil Capacity: 12/12 same engine/filter family; Oil Plug Torque: 12/12 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q5phev|turbo2
202a995ec67c3223028aaefb,2023,Audi,Q5 Sportback,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 13/13 same engine/filter family; Oil Capacity: 13/13 same engine/filter family; Oil Plug Torque: 13/13 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q5sportback|turbo2
82281b60edad0c22c9506031,2023,Audi,Q7,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 14/14 same engine/filter family; Oil Capacity: 14/14 same engine/filter family; Oil Plug Torque: 14/14 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q7|turbo2
b02d8738b459ab1d7f2b9b6d,2023,Audi,Q7,Turbo 3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 4/4 same engine/filter family; Oil Capacity: 4/4 same engine/filter family; Oil Plug Torque: 4/4 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q7|turbo3
2c75211659b8715993d6f66a,2023,Audi,Q8,Turbo 3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 5/5 same engine/filter family; Oil Capacity: 5/5 same engine/filter family; Oil Plug Torque: 5/5 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|q8|turbo3
34bdade334e98107c9beeb12,2023,Audi,Rs Q3,Turbo 2.5,0W-30,,57187,,consolidated:full_oil_filter_workbook,"{""oil_plug_torque"":""18 ft. lbs."",""napa_gold_filter"":""7187"",""stp_filter"":""S9911"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 2/2 same engine/filter family; Oil Capacity: 2/3 same engine/filter family; Oil Plug Torque: 2/2 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_capacity,2023|audi|rsq3|turbo25
e00ba701f8e4978577bc923b,2023,Audi,Rs Q8,Turbo 4,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 1/1 same engine/filter family; Oil Capacity: 1/1 same engine/filter family; Oil Plug Torque: 1/1 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|rsq8|turbo4
e840f49bd932a333856337c3,2023,Audi,Rs6,Turbo 4,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 2/2 same engine/filter family; Oil Capacity: 2/2 same engine/filter family; Oil Plug Torque: 2/2 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|rs6|turbo4
606e7ebcb925d3e203bc6fff,2023,Audi,Rs7,Turbo 4,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 3/3 same engine/filter family; Oil Capacity: 3/3 same engine/filter family; Oil Plug Torque: 3/3 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|rs7|turbo4
292d1efaab81c2a52d0425f8,2023,Audi,S3,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 15/15 same engine/filter family; Oil Capacity: 15/15 same engine/filter family; Oil Plug Torque: 15/15 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|s3|turbo2
c20cc27731324d9da80fab25,2023,Audi,S4,Turbo 3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 6/6 same engine/filter family; Oil Capacity: 6/6 same engine/filter family; Oil Plug Torque: 6/6 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|s4|turbo3
12a5ba727beade1c587470b7,2023,Audi,S5,Turbo 3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 7/7 same engine/filter family; Oil Capacity: 7/7 same engine/filter family; Oil Plug Torque: 7/7 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|s5|turbo3
202ae46395756a91a16e1837,2023,Audi,S5 Sportback,3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2023|audi|s5sportback|3
2990d93d8217d36a2b4ba8fd,2023,Audi,S8,Turbo 4,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 4/4 same engine/filter family; Oil Capacity: 4/4 same engine/filter family; Oil Plug Torque: 4/4 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|s8|turbo4
ff9e0d6dd60e2f8032a02074,2023,Audi,SQ5 Sportback,Turbo 3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 8/8 same engine/filter family; Oil Capacity: 8/8 same engine/filter family; Oil Plug Torque: 8/8 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|sq5sportback|turbo3
420d3eb8acda41894704fda7,2023,Audi,Sq5,Turbo 3,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 9/9 same engine/filter family; Oil Capacity: 9/9 same engine/filter family; Oil Plug Torque: 9/9 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|sq5|turbo3
adc93a70da20288e50000b40,2023,Audi,Sq7,Turbo 4,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 5/5 same engine/filter family; Oil Capacity: 5/5 same engine/filter family; Oil Plug Torque: 5/5 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|sq7|turbo4
7c9b48842f926da32336c47b,2023,Audi,Sq8,Turbo 4,,,WL10438,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10438"",""stp_filter"":""S45005 / S45005XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 6/6 same engine/filter family; Oil Capacity: 6/6 same engine/filter family; Oil Plug Torque: 6/6 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|sq8|turbo4
27c257b971542d997671d5a7,2023,Audi,Tt Quattro,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 16/16 same engine/filter family; Oil Capacity: 16/16 same engine/filter family; Oil Plug Torque: 16/16 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|ttquattro|turbo2
c7b122eef58892a22d98f4e3,2023,Audi,Tts Coupe,Turbo 2,,,WL10396,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10396"",""stp_filter"":""S11784 / S11784XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 17/17 same engine/filter family; Oil Capacity: 17/17 same engine/filter family; Oil Plug Torque: 17/17 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2023|audi|ttscoupe|turbo2
2cce7090ef62f4117c620041,2023,BMW,118i,1.5,,,WL10518,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10518"",""stp_filter"":""S45018"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2023|bmw|118i|15
fd58ef05218024b25352f76c,2023,BMW,128ti,Turbo 2,,,WL10518,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10518"",""stp_filter"":""S45018"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2023|bmw|128ti|turbo2
